Feed Processing Summary:
   Total records processed	  2088
   Rejected               	 - 102
                          	=======
   Accepted               	  1986

original-record-number	sku	error-code	error-type	error-message
2	DRUM-Brother-DR210CL	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/DRUM-Brother-DR210CL.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
2016	ZTONER-Dell-B1260-Combo10	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/ZTONER-Dell-B1260-Combo10.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
2017	ZTONER-Dell-B1260-Combo2	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/ZTONER-Dell-B1260-Combo2.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
2018	ZTONER-Dell-B1260-Combo4	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/ZTONER-Dell-B1260-Combo4.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
22	DRUM-IBM-75P5712	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/DRUM-IBM-75P5712.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
23	DRUM-Konica-Minolta-A03010AF	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/DRUM-Konica-Minolta-A03010AF.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
24	DRUM-Konica-Minolta-A03010GF	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/DRUM-Konica-Minolta-A03010GF.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
25	DRUM-Konica-Minolta-A03100F	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/DRUM-Konica-Minolta-A03100F.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
26	DRUM-Konica-Minolta-A03105F	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/DRUM-Konica-Minolta-A03105F.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
28	DRUM-Minolta-1710568-001	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/DRUM-Minolta-1710568-001.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
288	INK-Canon-PG-40	8542	Error	SKU INK-Canon-PG-40, (ASIN B00GCWXK02, (part_number Merchant: 'PG-40' / Amazon: '0615B002')), (ASIN B000A2BJ44, (part_number Merchant: 'PG-40' / Amazon: '0615B002')). The product_id submitted with INK-Canon-PG-40 corresponds to multiple ASINs (B00GCWXK02, B000A2BJ44) but we are unable to determine which. Please update your information to best match the appropriate ASIN. If your product is different than any ASIN, please check the product_id. If it is correct, please contact Seller Support for proper resolution. Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/200692340
291	INK-Canon-PGI-220BK	8542	Error	SKU INK-Canon-PGI-220BK, (ASIN B0031B1DEC, (part_number Merchant: 'PGI-220BK' / Amazon: 'UTCNM2945B001')), (ASIN B00DOAMNBC, (part_number Merchant: 'PGI-220BK' / Amazon: '2945B001')), (ASIN B003J25ALU, (part_number Merchant: 'PGI-220BK' / Amazon: '2973B001')), (ASIN B001CSMJKI, (part_number Merchant: 'PGI-220BK' / Amazon: '2945B001')). The product_id submitted with INK-Canon-PGI-220BK corresponds to multiple ASINs (B0031B1DEC, B00DOAMNBC, B003J25ALU, B001CSMJKI) but we are unable to determine which. Please update your information to best match the appropriate ASIN. If your product is different than any ASIN, please check the product_id. If it is correct, please contact Seller Support for proper resolution. Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/200692340
293	INK-Canon-PGI-250XLBK	8026	Error	Seller is not authorized to list products in this category. For more details, see http://sellercentral.amazon.com/gp/errorcode/8026
31	INK-BROTHER-LC02BK	99037	Warning	The "UPC" (00012502563723) field contains an invalid value.
32	INK-BROTHER-LC02C	99037	Warning	The "UPC" (00012502563730) field contains an invalid value.
33	INK-BROTHER-LC02M	99037	Warning	The "UPC" (00012502563747) field contains an invalid value.
34	INK-BROTHER-LC02Y	99037	Warning	The "UPC" (00012502563754) field contains an invalid value.
35	INK-BROTHER-LC03BKC	99037	Warning	The "UPC" (00012502525479) field contains an invalid value.
358	INK-Epson-S020089	99037	Warning	The "UPC" (00010343601871) field contains an invalid value.
359	INK-Epson-S020093	99037	Warning	The "UPC" (00010343812321) field contains an invalid value.
36	INK-BROTHER-LC03MY	99037	Warning	The "UPC" (00012502525493) field contains an invalid value.
360	INK-Epson-S020108	99037	Warning	The "UPC" (00010343601888) field contains an invalid value.
361	INK-Epson-S020110	99037	Warning	The "UPC" (00010343813793) field contains an invalid value.
363	INK-Epson-S020122	99037	Warning	The "UPC" (00010343813496) field contains an invalid value.
364	INK-Epson-S020126	99037	Warning	The "UPC" (00010343813502) field contains an invalid value.
365	INK-Epson-S020130	99037	Warning	The "UPC" (00010343813519) field contains an invalid value.
366	INK-Epson-S020187	99037	Warning	The "UPC" (00010343814820) field contains an invalid value.
369	INK-Epson-S020193	99037	Warning	The "UPC" (00010343814844) field contains an invalid value.
37	INK-BROTHER-LC04C	99037	Warning	The "UPC" (00012502055938) field contains an invalid value.
370	INK-Epson-S187093	99037	Warning	The "UPC" (00010343847248) field contains an invalid value.
371	INK-Epson-S189108	99037	Warning	The "UPC" (00010343847255) field contains an invalid value.
372	INK-Epson-S191089	99037	Warning	The "UPC" (00010343847262) field contains an invalid value.
373	INK-Epson-S193110	99037	Warning	The "UPC" (00010343847279) field contains an invalid value.
374	INK-Epson-T001011	99037	Warning	The "UPC" (00010343815957) field contains an invalid value.
375	INK-Epson-T003011	99037	Warning	The "UPC" (00010343815964) field contains an invalid value.
376	INK-Epson-T005011	99037	Warning	The "UPC" (00010343815971) field contains an invalid value.
378	INK-Epson-T008201	99037	Warning	The "UPC" (00010343818811) field contains an invalid value.
379	INK-Epson-T009201	99037	Warning	The "UPC" (00010343818835) field contains an invalid value.
38	INK-BROTHER-LC04M	99037	Warning	The "UPC" (00012502055945) field contains an invalid value.
380	INK-Epson-T013201	99037	Warning	The "UPC" (00010343819733) field contains an invalid value.
381	INK-Epson-T014201	99037	Warning	The "UPC" (00010343819740) field contains an invalid value.
382	INK-Epson-T015201	99037	Warning	The "UPC" (00010343819849) field contains an invalid value.
383	INK-Epson-T016201	20009	Warning	110 minimum is required length on longest side, actual width of image submitted 90, actual height of image submitted 83 
383	INK-Epson-T016201	99037	Warning	The "UPC" (00010343819870) field contains an invalid value.
384	INK-Epson-T017201	99037	Warning	The "UPC" (00010343832299) field contains an invalid value.
385	INK-Epson-T018201	99037	Warning	The "UPC" (00010343832305) field contains an invalid value.
39	INK-BROTHER-LC04Y	99037	Warning	The "UPC" (00012502055921) field contains an invalid value.
390	INK-Epson-T028201	99037	Warning	The "UPC" (00010343836761) field contains an invalid value.
391	INK-Epson-T029201	99037	Warning	The "UPC" (00010343836839) field contains an invalid value.
393	INK-Epson-T032220	99037	Warning	The "UPC" (00010343837331) field contains an invalid value.
394	INK-Epson-T032320	99037	Warning	The "UPC" (00010343837270) field contains an invalid value.
395	INK-Epson-T032420	99037	Warning	The "UPC" (00010343837218) field contains an invalid value.
396	INK-Epson-T033120	99037	Warning	The "UPC" (00010343843288) field contains an invalid value.
397	INK-Epson-T033220	99037	Warning	The "UPC" (00010343843295) field contains an invalid value.
398	INK-Epson-T033320	99037	Warning	The "UPC" (00010343843301) field contains an invalid value.
399	INK-Epson-T033420	99037	Warning	The "UPC" (00010343843318) field contains an invalid value.
400	INK-Epson-T033520	99037	Warning	The "UPC" (00010343843325) field contains an invalid value.
401	INK-Epson-T033620	99037	Warning	The "UPC" (00010343843332) field contains an invalid value.
402	INK-Epson-T034120	99037	Warning	The "UPC" (00010343841024) field contains an invalid value.
403	INK-Epson-T034220	99037	Warning	The "UPC" (00010343841031) field contains an invalid value.
404	INK-Epson-T034320	99037	Warning	The "UPC" (00010343841048) field contains an invalid value.
405	INK-Epson-T034420	99037	Warning	The "UPC" (00010343841055) field contains an invalid value.
406	INK-Epson-T034520	99037	Warning	The "UPC" (00010343841062) field contains an invalid value.
407	INK-Epson-T034620	99037	Warning	The "UPC" (00010343841079) field contains an invalid value.
408	INK-Epson-T034720	99037	Warning	The "UPC" (00010343841086) field contains an invalid value.
409	INK-Epson-T034820	99037	Warning	The "UPC" (00010343841093) field contains an invalid value.
410	INK-Epson-T036120	99037	Warning	The "UPC" (00010343842328) field contains an invalid value.
411	INK-Epson-T037020	99037	Warning	The "UPC" (00010343842335) field contains an invalid value.
425	INK-Epson-T048220	99037	Warning	The "UPC" (00010343847095) field contains an invalid value.
430	INK-Epson-T054020	99037	Warning	The "UPC" (00010343848993) field contains an invalid value.
431	INK-Epson-T054120	99037	Warning	The "UPC" (00010343848924) field contains an invalid value.
432	INK-Epson-T054220	99037	Warning	The "UPC" (00010343848931) field contains an invalid value.
433	INK-Epson-T054320	99037	Warning	The "UPC" (00010343848948) field contains an invalid value.
434	INK-Epson-T054420	99037	Warning	The "UPC" (00010343848955) field contains an invalid value.
435	INK-Epson-T054720	99037	Warning	The "UPC" (00010343848962) field contains an invalid value.
436	INK-Epson-T054820	99037	Warning	The "UPC" (00010343848979) field contains an invalid value.
437	INK-Epson-T054920	99037	Warning	The "UPC" (00010343848986) field contains an invalid value.
438	INK-Epson-T059120	99037	Warning	The "UPC" (00010343853874) field contains an invalid value.
439	INK-Epson-T059220	99037	Warning	The "UPC" (00010343853881) field contains an invalid value.
440	INK-Epson-T059320	99037	Warning	The "UPC" (00010343853898) field contains an invalid value.
441	INK-Epson-T059420	99037	Warning	The "UPC" (00010343853904) field contains an invalid value.
442	INK-Epson-T059520	99037	Warning	The "UPC" (00010343853911) field contains an invalid value.
443	INK-Epson-T059620	99037	Warning	The "UPC" (00010343853928) field contains an invalid value.
444	INK-Epson-T059720	99037	Warning	The "UPC" (00010343853935) field contains an invalid value.
445	INK-Epson-T059820	99037	Warning	The "UPC" (00010343853942) field contains an invalid value.
446	INK-Epson-T059920	99037	Warning	The "UPC" (00010343853959) field contains an invalid value.
449	INK-Epson-T060320	99037	Warning	The "UPC" (00010343854215) field contains an invalid value.
450	INK-Epson-T060420	99037	Warning	The "UPC" (00010343854222) field contains an invalid value.
48	INK-BROTHER-LC109BK	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC109BK.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
49	INK-BROTHER-LC21BK	99037	Warning	The "UPC" (00012502600329) field contains an invalid value.
50	INK-BROTHER-LC21C	99037	Warning	The "UPC" (00012502600336) field contains an invalid value.
51	INK-BROTHER-LC21M	99037	Warning	The "UPC" (00012502600343) field contains an invalid value.
519	INK-Epson-T543100	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T543100.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
519	INK-Epson-T543100	99037	Warning	The "UPC" (00010343840164) field contains an invalid value.
52	INK-BROTHER-LC21Y	99037	Warning	The "UPC" (00012502600350) field contains an invalid value.
520	INK-Epson-T543200	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T543200.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
520	INK-Epson-T543200	99037	Warning	The "UPC" (00010343840171) field contains an invalid value.
521	INK-Epson-T543300	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T543300.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
521	INK-Epson-T543300	99037	Warning	The "UPC" (00010343840188) field contains an invalid value.
522	INK-Epson-T543400	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T543400.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
522	INK-Epson-T543400	99037	Warning	The "UPC" (00010343840225) field contains an invalid value.
523	INK-Epson-T543500	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T543500.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
523	INK-Epson-T543500	99037	Warning	The "UPC" (00010343840232) field contains an invalid value.
524	INK-Epson-T543600	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T543600.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
524	INK-Epson-T543600	99037	Warning	The "UPC" (00010343840249) field contains an invalid value.
525	INK-Epson-T543700	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T543700.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
525	INK-Epson-T543700	99037	Warning	The "UPC" (00010343840256) field contains an invalid value.
526	INK-Epson-T543800	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T543800.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
526	INK-Epson-T543800	99037	Warning	The "UPC" (00010343840263) field contains an invalid value.
527	INK-Epson-T544100	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T544100.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
527	INK-Epson-T544100	99037	Warning	The "UPC" (00010343840270) field contains an invalid value.
528	INK-Epson-T544200	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T544200.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
528	INK-Epson-T544200	99037	Warning	The "UPC" (00010343840287) field contains an invalid value.
529	INK-Epson-T544300	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T544300.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
529	INK-Epson-T544300	99037	Warning	The "UPC" (00010343840294) field contains an invalid value.
53	INK-BROTHER-LC25BK	99037	Warning	The "UPC" (00012502606314) field contains an invalid value.
530	INK-Epson-T544400	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T544400.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
530	INK-Epson-T544400	99037	Warning	The "UPC" (00010343840300) field contains an invalid value.
531	INK-Epson-T544500	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T544500.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
531	INK-Epson-T544500	99037	Warning	The "UPC" (00010343840317) field contains an invalid value.
532	INK-Epson-T544600	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T544600.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
532	INK-Epson-T544600	99037	Warning	The "UPC" (00010343840324) field contains an invalid value.
533	INK-Epson-T544700	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T544700.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
533	INK-Epson-T544700	99037	Warning	The "UPC" (00010343840331) field contains an invalid value.
534	INK-Epson-T544800	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T544800.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
534	INK-Epson-T544800	99037	Warning	The "UPC" (00010343840348) field contains an invalid value.
535	INK-Epson-T545100	99037	Warning	The "UPC" (00010343840362) field contains an invalid value.
536	INK-Epson-T545200	99037	Warning	The "UPC" (00010343840379) field contains an invalid value.
537	INK-Epson-T545300	99037	Warning	The "UPC" (00010343840386) field contains an invalid value.
538	INK-Epson-T545400	99037	Warning	The "UPC" (00010343840393) field contains an invalid value.
539	INK-Epson-T545500	99037	Warning	The "UPC" (00010343840409) field contains an invalid value.
54	INK-BROTHER-LC25C	99037	Warning	The "UPC" (00012502606321) field contains an invalid value.
540	INK-Epson-T545600	99037	Warning	The "UPC" (00010343840416) field contains an invalid value.
542	INK-Epson-T559120	99037	Warning	The "UPC" (00010343851894) field contains an invalid value.
543	INK-Epson-T559220	99037	Warning	The "UPC" (00010343851900) field contains an invalid value.
544	INK-Epson-T559320	99037	Warning	The "UPC" (00010343851917) field contains an invalid value.
545	INK-Epson-T559420	99037	Warning	The "UPC" (00010343851924) field contains an invalid value.
546	INK-Epson-T559520	99037	Warning	The "UPC" (00010343851931) field contains an invalid value.
547	INK-Epson-T559620	99037	Warning	The "UPC" (00010343851948) field contains an invalid value.
548	INK-Epson-T563200-T562200	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T563200-T562200.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
548	INK-Epson-T563200-T562200	99037	Warning	The "UPC" (00010343853386) field contains an invalid value.
549	INK-Epson-T563300-T562300	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T563300-T562300.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
549	INK-Epson-T563300-T562300	99037	Warning	The "UPC" (00010343853393) field contains an invalid value.
55	INK-BROTHER-LC25M	99037	Warning	The "UPC" (00012502606338) field contains an invalid value.
550	INK-Epson-T563700-T562700	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T563700-T562700.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
550	INK-Epson-T563700-T562700	99037	Warning	The "UPC" (00010343853430) field contains an invalid value.
551	INK-Epson-T563900-T562900	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T563900-T562900.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
551	INK-Epson-T563900-T562900	99037	Warning	The "UPC" (00010343853447) field contains an invalid value.
552	INK-Epson-T565100	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T565100.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
552	INK-Epson-T565100	99037	Warning	The "UPC" (00010343852785) field contains an invalid value.
553	INK-Epson-T565200	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T565200.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
553	INK-Epson-T565200	99037	Warning	The "UPC" (00010343852792) field contains an invalid value.
554	INK-Epson-T565300	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T565300.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
554	INK-Epson-T565300	99037	Warning	The "UPC" (00010343852808) field contains an invalid value.
555	INK-Epson-T565400	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T565400.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
555	INK-Epson-T565400	99037	Warning	The "UPC" (00010343852815) field contains an invalid value.
556	INK-Epson-T565500	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T565500.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
556	INK-Epson-T565500	99037	Warning	The "UPC" (00010343852822) field contains an invalid value.
557	INK-Epson-T565600	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T565600.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
557	INK-Epson-T565600	99037	Warning	The "UPC" (00010343852839) field contains an invalid value.
558	INK-Epson-T565700	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T565700.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
558	INK-Epson-T565700	99037	Warning	The "UPC" (00010343852846) field contains an invalid value.
559	INK-Epson-T565900	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T565900.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
559	INK-Epson-T565900	99037	Warning	The "UPC" (00010343853027) field contains an invalid value.
56	INK-BROTHER-LC25Y	99037	Warning	The "UPC" (00012502606345) field contains an invalid value.
560	INK-Epson-T567800-T566800	20000	Warning	Error downloading image from URL: http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T567800-T566800.jpg . HTTP Status Code: 404.  For more details, see http://sellercentral.amazon.com/gp/errorcode/20004
560	INK-Epson-T567800-T566800	99037	Warning	The "UPC" (00010343853522) field contains an invalid value.
57	INK-BROTHER-LC31BK	99037	Warning	The "UPC" (00012502607229) field contains an invalid value.
58	INK-BROTHER-LC31C	99037	Warning	The "UPC" (00012502607236) field contains an invalid value.
59	INK-BROTHER-LC31M	99037	Warning	The "UPC" (00012502607243) field contains an invalid value.
595	INK-HP-51625A	99037	Warning	The "UPC" (00088698003022) field contains an invalid value.
597	INK-HP-51629A	99037	Warning	The "UPC" (00088698030066) field contains an invalid value.
599	INK-HP-51640A	99037	Warning	The "UPC" (00088698003176) field contains an invalid value.
60	INK-BROTHER-LC31Y	99037	Warning	The "UPC" (00012502607250) field contains an invalid value.
600	INK-HP-51640C	99037	Warning	The "UPC" (00088698003183) field contains an invalid value.
601	INK-HP-51640M	99037	Warning	The "UPC" (00088698003190) field contains an invalid value.
602	INK-HP-51640Y	99037	Warning	The "UPC" (00088698003206) field contains an invalid value.
603	INK-HP-51641A	99037	Warning	The "UPC" (00088698004272) field contains an invalid value.
608	INK-HP-51649A	99037	Warning	The "UPC" (00088698043769) field contains an invalid value.
610	INK-HP-C4804A	99037	Warning	The "UPC" (00808736270946) field contains an invalid value.
611	INK-HP-C4805A	99037	Warning	The "UPC" (00808736270953) field contains an invalid value.
612	INK-HP-C4806A	99037	Warning	The "UPC" (00808736270960) field contains an invalid value.
613	INK-HP-C4836AN	99037	Warning	The "UPC" (00088698857366) field contains an invalid value.
614	INK-HP-C4837AN	99037	Warning	The "UPC" (00088698857472) field contains an invalid value.
615	INK-HP-C4838AN	99037	Warning	The "UPC" (00088698857588) field contains an invalid value.
617	INK-HP-C4841A	99037	Warning	The "UPC" (00088698205419) field contains an invalid value.
618	INK-HP-C4842A	99037	Warning	The "UPC" (00088698205426) field contains an invalid value.
619	INK-HP-C4843A	99037	Warning	The "UPC" (00088698205433) field contains an invalid value.
626	INK-HP-C4907AN	8542	Error	SKU INK-HP-C4907AN, (ASIN B004E3JW58, (part_number Merchant: 'C4907AN' / Amazon: '22577')), (ASIN B00GCW3CJG, (part_number Merchant: 'C4907AN' / Amazon: 'C4909AN')), (ASIN B001NID88Y, (part_number Merchant: 'C4907AN' / Amazon: 'C4909AN#140')), (ASIN B008OSE4QG, (part_number Merchant: 'C4907AN' / Amazon: '55754')). The product_id submitted with INK-HP-C4907AN corresponds to multiple ASINs (B004E3JW58, B00GCW3CJG, B001NID88Y, B008OSE4QG) but we are unable to determine which. Please update your information to best match the appropriate ASIN. If your product is different than any ASIN, please check the product_id. If it is correct, please contact Seller Support for proper resolution. Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/200692340
629	INK-HP-C4911A	99037	Warning	The "UPC" (00725184272707) field contains an invalid value.
630	INK-HP-C4912A	99037	Warning	The "UPC" (00725184272714) field contains an invalid value.
631	INK-HP-C4913A	99037	Warning	The "UPC" (00725184272721) field contains an invalid value.
632	INK-HP-C4930A	99037	Warning	The "UPC" (00025184252564) field contains an invalid value.
633	INK-HP-C4931A	99037	Warning	The "UPC" (00025184252571) field contains an invalid value.
634	INK-HP-C4932A	99037	Warning	The "UPC" (00025184252588) field contains an invalid value.
635	INK-HP-C4933A	99037	Warning	The "UPC" (00025184252595) field contains an invalid value.
636	INK-HP-C4934A	99037	Warning	The "UPC" (00025184252601) field contains an invalid value.
637	INK-HP-C4935A	99037	Warning	The "UPC" (00025184252618) field contains an invalid value.
644	INK-HP-C5010AN	99037	Warning	The "UPC" (00725184712500) field contains an invalid value.
645	INK-HP-C5011AN	99037	Warning	The "UPC" (00725184712647) field contains an invalid value.
646	INK-HP-C5016A	99037	Warning	The "UPC" (00725184651571) field contains an invalid value.
647	INK-HP-C5017A	99037	Warning	The "UPC" (00725184651588) field contains an invalid value.
665	INK-HP-C6658AN	99037	Warning	The "UPC" (00808736152549) field contains an invalid value.
707	INK-HP-C9425A	99037	Warning	The "UPC" (00808736670852) field contains an invalid value.
708	INK-HP-C9426A	99037	Warning	The "UPC" (00808736670869) field contains an invalid value.
709	INK-HP-C9427A	99037	Warning	The "UPC" (00808736670876) field contains an invalid value.
710	INK-HP-C9428A	99037	Warning	The "UPC" (00808736670883) field contains an invalid value.
711	INK-HP-C9429A	99037	Warning	The "UPC" (00808736670890) field contains an invalid value.
739	INK-HP-CB322WN	8542	Error	SKU INK-HP-CB322WN, (ASIN B004LQZTKK, (part_number Merchant: 'CB322WN' / Amazon: 'CN684WN#140')), (ASIN B00GCTWW40, (part_number Merchant: 'CB322WN' / Amazon: 'CN684WN')), (ASIN B00ADSYIVQ, (part_number Merchant: 'CB322WN' / Amazon: 'HP 564XL Combo5')), (ASIN B00ADT2EM0, (part_number Merchant: 'CB322WN' / Amazon: 'HP 564XL 9PK')), (ASIN B003VL3ZJ8, (part_number Merchant: 'CB322WN' / Amazon: 'HP564lx')), (ASIN B00EAY2TG0, (part_number Merchant: 'CB322WN' / Amazon: 'AAC8001-95614')), (ASIN B00ADT2DWG, (part_number Merchant: 'CB322WN' / Amazon: 'HP 564XL 11PK')). The product_id submitted with INK-HP-CB322WN corresponds to multiple ASINs (B004LQZTKK, B00GCTWW40, B00ADSYIVQ, B00ADT2EM0, B003VL3ZJ8, B00EAY2TG0, B00ADT2DWG) but we are unable to determine which. Please update your information to best match the appropriate ASIN. If your product is different than any ASIN, please check the product_id. If it is correct, please contact Seller Support for proper resolution. Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/200692340
788	INK-Lexmark-12A1980	99037	Warning	The "UPC" (00734646120616) field contains an invalid value.
790	INK-Lexmark-13400HC	99037	Warning	The "UPC" (00734646132596) field contains an invalid value.
791	INK-Lexmark-13619HC	99037	Warning	The "UPC" (00734646132510) field contains an invalid value.
805	INK-Lexmark-15M0120	99037	Warning	The "UPC" (00734646174442) field contains an invalid value.
808	INK-Lexmark-17G0060	99037	Warning	The "UPC" (00734646163972) field contains an invalid value.
