Unique Product Identifier	Manufacturer	Product Name	Description	Price	Click-out URL	NexTag Product Cat.	Image URL	Stock Status	Product Condition	Ground Shipping	Weight	Promo Type	Promo Text	List Price	Coupon Code Discount	Coupon URL Discount	Cost-per-Click	Manufacturer Part Number	UPC
INK-Epson-T606600	Epson	Remanufactured Epson T606600 Inkjet Cartridge	Remanufactured T6066 Pigment Vivid Light Magenta Inkjet Cartridge for Epson Stylus Pro 4880 Printer 220ml	29.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Epson-T606600&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T606600.jpg	Yes	Refurbished	3.99	1.03125	free shipping	Free Shipping on orders over $50.00	74.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	T606600	
INK-Epson-T606700	Epson	Remanufactured Epson T606700 Inkjet Cartridge	Remanufactured T6067 Pigment Light Black Inkjet Cartridge for Epson Stylus Pro 4880 Printer 220ml	29.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Epson-T606700&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T606700.jpg	Yes	Refurbished	3.99	1.05	free shipping	Free Shipping on orders over $50.00	74.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	T606700	
INK-Epson-T606900	Epson	Remanufactured Epson T606900 Inkjet Cartridge	Remanufactured T6069 Pigment Light Light Black Inkjet Cartridge for Epson Stylus Pro 4880 Printer 220ml	29.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Epson-T606900&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T606900.jpg	Yes	Refurbished	3.99	1.03125	free shipping	Free Shipping on orders over $50.00	74.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	T606900	
INK-Epson-T612800	Epson	Remanufactured Epson T612800 Inkjet Cartridge	Remanufactured T6128 Pigment Matte Black Inkjet Cartridge for Epson Stylus Pro 7880 9880 Printer 220ml	31.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Epson-T612800&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T612800.jpg	Yes	Refurbished	3.99	0.921875	free shipping	Free Shipping on orders over $50.00	112.0000	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	T612800	
INK-Epson-T614800	Epson	Remanufactured Epson T614800 Inkjet Cartridge	Remanufactured T6148 Pigment Matte Black Inkjet Cartridge for Epson Stylus Pro 4880 Printer 220ml	29.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Epson-T614800&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T614800.jpg	Yes	Refurbished	3.99	1.03125	free shipping	Free Shipping on orders over $50.00	74.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	T614800	
INK-Epson-T616100	Epson	Remanufactured Epson T616100 Inkjet Cartridge	Remanufactured T616100 (T6161) Black Ink Cartridge for Epson B300 B500 printers	24.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Epson-T616100&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T616100.jpg	Yes	Refurbished	3.99	0.565	free shipping	Free Shipping on orders over $50.00	49.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	T616100	
INK-Epson-T616200	Epson	Remanufactured Epson T616200 Inkjet Cartridge	Remanufactured T616200 (T6162) Cyan Ink Cartridge for Epson B300 B500 printers	24.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Epson-T616200&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T616200.jpg	Yes	Refurbished	3.99	0.564375	free shipping	Free Shipping on orders over $50.00	60.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	T616200	
INK-Epson-T616300	Epson	Remanufactured Epson T616300 Inkjet Cartridge	Remanufactured T616300 (T6163) Magenta Ink Cartridge for Epson B300 B500 printers	24.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Epson-T616300&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T616300.jpg	Yes	Refurbished	3.99	0.56375	free shipping	Free Shipping on orders over $50.00	60.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	T616300	
INK-Epson-T616400	Epson	Remanufactured Epson T616400 Inkjet Cartridge	Remanufactured T616400 (T6164) Yellow Ink Cartridge for Epson B300 B500 printers	24.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Epson-T616400&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Epson-T616400.jpg	Yes	Refurbished	3.99	0.566875	free shipping	Free Shipping on orders over $50.00	60.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	T616400	
INK-Hasler-3300262X	Hasler	Hasler 3300262X Ink Cartridge	Compatible Replacement Fluorescent Red 3300262X Inkjet Cartridge for Hasler WJ20	55.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Hasler-3300262X&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Hasler-3300262X.jpg	Yes	New	0.00	1	free shipping	Free Shipping on orders over $50.00	67.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	3300262X	
INK-Hasler-4124703Q	Hasler	Hasler 4124703Q Ink Cartridge	Compatible Replacement Fluorescent Red WJINK1 / 4124703Q Inkjet Cartridge for Hasler WJ135, WJ150, WJ180, WJ185 & WJ215	79.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Hasler-4124703Q&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Hasler-4124703Q.jpg	Yes	New	0.00	1	free shipping	Free Shipping on orders over $50.00	121.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	4124703Q	
INK-Hasler-4124705S	Hasler	Hasler 4124705S Ink Cartridge	Compatible Replacement Fluorescent Red WJ69INK / 4124705S Inkjet Cartridge for Hasler WJ60, WJ65, WJ90, WJ95 & WJ110	79.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Hasler-4124705S&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-Hasler-4124705S.jpg	Yes	New	0.00	1	free shipping	Free Shipping on orders over $50.00	121.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	4124705S	
INK-HP-51604A	HP	Hewlett Packard 51604A Black Ink Cartridge	Replacement Hewlett Packard (HP) 51604A Black Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51604A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51604A.jpg	Yes	New	3.99	0.07875	free shipping	Free Shipping on orders over $50.00	17.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51604A	
INK-HP-51625A	HP	Hewlett Packard (HP 25) Color Ink cartridge	Replacement for Hewlett Packard 51625A (HP 25 Tri Color) Ink Cartridge	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51625A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51625A.jpg	Yes	New	3.99	0.16	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51625A	088698003022
INK-HP-51626A	HP	Hewlett Packard (HP 26) Black Ink cartridge	Replacement for Hewlett Packard 51626A (HP 26 Black) Ink Cartridge	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51626A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51626A.jpg	Yes	New	3.99	0.166875	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51626A	088698003039
INK-HP-51629A	HP	Hewlett Packard (HP 29) Black Ink cartridge	Replacement for Hewlett Packard 51629A (HP 29 Black) Ink Cartridge	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51629A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51629A.jpg	Yes	New	3.99	0.160625	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51629A	088698030066
INK-HP-51633M	HP	Hewlett Packard (HP 33) Black Ink Cartridge	Replacement Hewlett Packard 51633M (HP 33 Black) Ink Cartridge	13.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51633M&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51633M.jpg	Yes	New	3.99	0.175625	free shipping	Free Shipping on orders over $50.00	54.1500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51633M	
INK-HP-51640A	HP	Hewlett Packard (HP 40) Black Ink cartridge	Replacement for Hewlett Packard 51640A (HP 40 Black) Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51640A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51640A.jpg	Yes	New	3.99	0.27625	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51640A	088698003176
INK-HP-51640C	HP	Hewlett Packard (HP 40) Cyan Ink cartridge	Replacement for Hewlett Packard 51640C (HP 40 Cyan) Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51640C&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51640C.jpg	Yes	New	3.99	0.295625	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51640C	088698003183
INK-HP-51640M	HP	Hewlett Packard (HP 40) Magenta Ink cartridge	Replacement for Hewlett Packard 51640M (HP 40 Magenta) Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51640M&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51640M.jpg	Yes	New	3.99	0.289375	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51640M	088698003190
INK-HP-51640Y	HP	Hewlett Packard (HP 40) Yellow Ink cartridge	Replacement for Hewlett Packard 51640Y (HP 40 Yellow) Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51640Y&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51640Y.jpg	Yes	New	3.99	0.289375	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51640Y	088698003206
INK-HP-51641A	HP	Hewlett Packard (HP 41) Color Ink cartridge	Replacement for Hewlett Packard 51641A (HP 41 Tri Color) Ink Cartridge	14.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51641A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51641A.jpg	Yes	New	3.99	0.36125	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51641A	088698004272
INK-HP-51644C	HP	Hewlett Packard (HP 44) Cyan Ink cartridge	Replacement for Hewlett Packard 51644C (HP 44 Cyan) Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51644C&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51644C.jpg	Yes	New	3.99	0.273125	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51644C	088698055908
INK-HP-51644M	HP	Hewlett Packard (HP 44) Magenta Ink cartridge	Replacement for Hewlett Packard 51644M (HP 44 Magenta) Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51644M&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51644M.jpg	Yes	New	3.99	0.2775	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51644M	088698055915
INK-HP-51644Y	HP	Hewlett Packard (HP 44) Yellow Ink cartridge	Replacement for Hewlett Packard 51644Y (HP 44 Yellow) Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51644Y&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51644Y.jpg	Yes	New	3.99	0.27125	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51644Y	088698055922
INK-HP-51645A	HP	Hewlett Packard (HP 45) Black Ink cartridge	Replacement for Hewlett Packard 51645a (HP 45 Black) Ink Cartridge	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51645A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51645A.jpg	Yes	New	3.99	0.274375	free shipping	Free Shipping on orders over $50.00	35.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51645A	088698585177
INK-HP-51649A	HP	Hewlett Packard (HP 49) Color Ink cartridge	Replacement for Hewlett Packard 51649A (HP 49 Tri Color) Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-51649A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-51649A.jpg	Yes	New	3.99	0.15375	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	51649A	088698043769
INK-HP-C1823D	HP	Hewlett Packard (HP 23) Color Ink cartridge	Replacement for Hewlett Packard C1823D (HP 23 Tri-Color) Ink Cartridge	12.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C1823D&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C1823D.jpg	Yes	New	3.99	0.37875	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C1823D	088698715819
INK-HP-C4804A	HP	Hewlett Packard (HP 12) Cyan Ink cartridge	Replacement for Hewlett Packard C4804A (HP 12 Cyan) Ink Cartridge	11.9500	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4804A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4804A.jpg	Yes	New	3.99	0.309375	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4804A	808736270946
INK-HP-C4805A	HP	Hewlett Packard (HP 12) Magenta Ink cartridge	Replacement for Hewlett Packard C4805A (HP 12 Magenta) Ink Cartridge	11.9500	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4805A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4805A.jpg	Yes	New	3.99	0.301875	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4805A	808736270953
INK-HP-C4806A	HP	Hewlett Packard (HP 12) Yellow Ink cartridge	Replacement for Hewlett Packard C4806A (HP 12 Yellow) Ink Cartridge	11.9500	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4806A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4806A.jpg	Yes	New	3.99	0.29375	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4806A	808736270960
INK-HP-C4836AN	HP	Hewlett Packard (HP 11) Cyan Ink cartridge	Replacement for Hewlett Packard C4836AN / C4836A (HP 11 Cyan) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4836AN&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4836AN.jpg	Yes	New	3.99	0.145	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4836AN	088698857366
INK-HP-C4837AN	HP	Hewlett Packard (HP 11) Magenta Ink cartridge	Replacement for Hewlett Packard C4837AN / C4837A (HP 11 Magenta) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4837AN&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4837AN.jpg	Yes	New	3.99	0.14625	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4837AN	088698857472
INK-HP-C4838AN	HP	Hewlett Packard (HP 11) Yellow Ink cartridge	Replacement for Hewlett Packard C4838AN / C4838A (HP 11 yellow) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4838AN&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4838AN.jpg	Yes	New	3.99	0.144375	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4838AN	088698857588
INK-HP-C4840A	HP	Hewlett Packard (HP 10) Black Ink cartridge	Replacement for Hewlett Packard C4840A (HP 10 Black) Standard Yield Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4840A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4840A.jpg	Yes	New	3.99	0.155	free shipping	Free Shipping on orders over $50.00	32.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4840A	
INK-HP-C4841A	HP	Hewlett Packard (HP 10) Cyan Ink cartridge	Replacement for Hewlett Packard C4841A (HP 10 Cyan) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4841A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4841A.jpg	Yes	New	3.99	0.161875	free shipping	Free Shipping on orders over $50.00	32.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4841A	088698205419
INK-HP-C4842A	HP	Hewlett Packard (HP 10) Yellow Ink cartridge	Replacement for Hewlett Packard C4842A (HP 10 Yellow) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4842A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4842A.jpg	Yes	New	3.99	0.1575	free shipping	Free Shipping on orders over $50.00	32.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4842A	088698205426
INK-HP-C4843A	HP	Hewlett Packard (HP 10) Magenta Ink cartridge	Replacement for Hewlett Packard C4843A (HP 10 Magenta) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4843A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4843A.jpg	Yes	New	3.99	0.1625	free shipping	Free Shipping on orders over $50.00	32.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4843A	088698205433
INK-HP-C4844A	HP	Hewlett Packard (HP 10) HY Black Ink cartridge	Replacement for Hewlett Packard C4844A (HP 10 Black) High Yield Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4844A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4844A.jpg	Yes	New	3.99	0.2675	free shipping	Free Shipping on orders over $50.00	32.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4844A	088698205440
INK-HP-C4846A	HP	Hewlett Packard HP 80 C4846A Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C4846A (HP 80) Dye Cyan Ink Cartridge - 350ml	54.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4846A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4846A.jpg	Yes	New	0.00	3	free shipping	Free Shipping on orders over $50.00	99.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4846A	
INK-HP-C4847A	HP	Hewlett Packard HP 80 C4847A Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C4847A (HP 80) Dye Magenta Ink Cartridge - 350ml	54.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4847A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4847A.jpg	Yes	New	0.00	3	free shipping	Free Shipping on orders over $50.00	99.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4847A	
INK-HP-C4848A	HP	Hewlett Packard HP 80 C4848A Yellow Ink Cartridge	Replacement for Hewlett Packard (HP) C4848A (HP 80) Dye Yellow Ink Cartridge - 350ml	54.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4848A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4848A.jpg	Yes	New	0.00	3	free shipping	Free Shipping on orders over $50.00	99.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4848A	
