&CID=3776933
&SUBID=116408
&PROCESSTYPE=OVERWRITE
&AID=11124599
&PARAMETERS=NAME|KEYWORDS|DESCRIPTION|SKU|BUYURL|AVAILABLE|IMAGEURL|PRICE|RETAILPRICE|PROMOTIONALTEXT|ADVERTISERCATEGORY|INSTOCK|CONDITION|WARRANTY|STANDARDSHIPPINGCOST|AUTHOR|MANUFACTURER
"Compatible Brother DR620 Laser Cartridge Drum Unit (DR-620)","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Brother DCP-8050DN,Brother DCP-8080DN,Brother DCP-8085DN,Brother HL-5340D,Brother HL-5350DN,Brother HL-5350DNLT,Brother HL-5370DW,Brother HL-5370DWT,Brother HL-5380DN,Brother MFC-8370,Brother MFC-8480DN,Brother MFC-8680DN,Brother MFC-8690DW,Brother MFC-8880DN,Brother MFC-8890DW",DRUM-Brother-DR620,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Brother-DR620&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-Brother-DR620-2.jpg,41.99,89.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",Brother
"Compatible Brother DR720 Laser Cartridge Drum Unit (DR-720)","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Brother DCP-8110DN,Brother DCP-8150DN,Brother DCP-8155DN,Brother HL-5440D,Brother HL-5450DN,Brother HL-5470DW,Brother HL-5470DWT,Brother HL-6180DWT,Brother MFC-8510DN,Brother MFC-8710DW,Brother MFC-8910DW,Brother MFC-8950DW,Brother MFC-8950DWT",DRUM-Brother-DR720,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Brother-DR720&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-Brother-DR720-2.jpg,41.99,149.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",Brother
"Replacement Drum Unit to replace Dell MW685 Laser Drum Cartridge for Dell 1720 & 1720dn Laser printer","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Dell 1720,Dell 1720dn",DRUM-Dell-MW685,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Dell-MW685&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,,41.99,53.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",Dell
"Replacement Drum Unit to replace Dell MY323 / 310-9320 Laser Drum Cartridge for Dell 1125 Laser printer","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Dell 1125",DRUM-Dell-MY323,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Dell-MY323&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-Dell-MY323-2.jpg,39.99,89.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",Dell
"Replacement Drum Unit to replace Dell W5389 Laser Drum Cartridge for Dell 1700 & 1710n Laser printer","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Dell 1700,Dell 1700N,Dell 1710,Dell 1710N,Dell P1700,Dell P1700N",DRUM-Dell-W5389,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Dell-W5389&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-Dell-W5389-2.jpg,39.99,59.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",Dell
"Replacement Laser Drum Cartridge for Hewlett Packard (HP 121A) C9704A","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","HP Color LaserJet 1500,HP Color LaserJet 1500L,HP Color LaserJet 1500LXI,HP Color LaserJet 2500,HP Color LaserJet 2500L,HP Color LaserJet 2500n,HP Color LaserJet 2500tn",DRUM-HP-C9704A,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-HP-C9704A&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-HP-C9704A-2.jpg,69.99,139.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",HP
"Replacement Black CB384A (824A) Laser Drum Cartridge for Hewlett Packard (HP) CM6030/CP6015","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","HP Color LaserJet CM6030,HP Color LaserJet CM6030f,HP Color LaserJet CM6040f,HP Color LaserJet CP6015de,HP Color LaserJet CP6015dn,HP Color LaserJet CP6015n,HP Color LaserJet CP6015x,HP Color LaserJet CP6015xh",DRUM-HP-CB384A,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-HP-CB384A&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-HP-CB384A-2.jpg,84.99,109.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Black",HP
"Replacement Cyan CB385A (824A) Laser Drum Cartridge for Hewlett Packard (HP) CM6030/CP6015","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","HP Color LaserJet CM6030,HP Color LaserJet CM6030f,HP Color LaserJet CM6040f,HP Color LaserJet CP6015de,HP Color LaserJet CP6015dn,HP Color LaserJet CP6015n,HP Color LaserJet CP6015x,HP Color LaserJet CP6015xh",DRUM-HP-CB385A,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-HP-CB385A&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-HP-CB385A-2.jpg,94.99,164.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Cyan",HP
"Replacement Yellow CB386A (824A) Laser Drum Cartridge for Hewlett Packard (HP) CM6030/CP6015","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","HP Color LaserJet CM6030,HP Color LaserJet CM6030f,HP Color LaserJet CM6040f,HP Color LaserJet CP6015de,HP Color LaserJet CP6015dn,HP Color LaserJet CP6015n,HP Color LaserJet CP6015x,HP Color LaserJet CP6015xh",DRUM-HP-CB386A,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-HP-CB386A&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-HP-CB386A-2.jpg,94.99,164.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Yellow",HP
"Replacement Magenta CB387A (824A) Laser Drum Cartridge for Hewlett Packard (HP) CM6030/CP6015","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","HP Color LaserJet CM6030,HP Color LaserJet CM6030f,HP Color LaserJet CM6040f,HP Color LaserJet CP6015de,HP Color LaserJet CP6015dn,HP Color LaserJet CP6015n,HP Color LaserJet CP6015x,HP Color LaserJet CP6015xh",DRUM-HP-CB387A,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-HP-CB387A&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-HP-CB387A-2.jpg,94.99,164.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Magenta",HP
"Replacement Laser Drum Cartridge for Hewlett Packard (HP 122A) Q3964A","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","HP Color LaserJet 2550,HP Color LaserJet 2550L,HP Color LaserJet 2550Ln,HP Color LaserJet 2550n,HP Color LaserJet 2820,HP Color LaserJet 2840",DRUM-HP-Q3964A,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-HP-Q3964A&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-HP-Q3964A-2.jpg,69.99,139.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",HP
"Replacement Black 75P5712 Laser Drum Cartridge for IBM InfoPrint 1412 & 1512","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","IBM InfoPrint 1412,IBM InfoPrint 1512",DRUM-IBM-75P5712,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-IBM-75P5712&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,,41.99,59.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",IBM
"Replacement for Konica-Minolta A03010AF Magenta Laser Cartridge Drum Unit","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Minolta MagiColor 4650,Minolta MagiColor 4650DN,Minolta MagiColor 4650EN,Minolta MagiColor 5550,Minolta MagiColor 5570",DRUM-Konica-Minolta-A03010AF,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Konica-Minolta-A03010AF&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,,99.99,139.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Magenta",Konica-Minolta
"Replacement for Konica-Minolta A03010GF Cyan Laser Cartridge Drum Unit","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Minolta MagiColor 4650,Minolta MagiColor 4650DN,Minolta MagiColor 4650EN,Minolta MagiColor 5550,Minolta MagiColor 5570",DRUM-Konica-Minolta-A03010GF,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Konica-Minolta-A03010GF&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,,99.99,139.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Cyan",Konica-Minolta
"Replacement for Konica-Minolta A03100F Black Laser Cartridge Drum Unit","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Minolta MagiColor 4650,Minolta MagiColor 4650DN,Minolta MagiColor 4650EN,Minolta MagiColor 5550,Minolta MagiColor 5570",DRUM-Konica-Minolta-A03100F,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Konica-Minolta-A03100F&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,,99.99,129.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Black",Konica-Minolta
"Replacement for Konica-Minolta A03105F Yellow Laser Cartridge Drum Unit","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Minolta MagiColor 4650,Minolta MagiColor 4650DN,Minolta MagiColor 4650EN,Minolta MagiColor 5550,Minolta MagiColor 5570",DRUM-Konica-Minolta-A03105F,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Konica-Minolta-A03105F&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,,99.99,139.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Yellow",Konica-Minolta
"Replacement Lexmark E250X22G Black Laser Drum for the Lexmark E250, E350, E352, & E450","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Lexmark E250,Lexmark E250d,Lexmark E250dn,Lexmark E350,Lexmark E350d,Lexmark E350dn,Lexmark E352,Lexmark E352dn,Lexmark E450,Lexmark E450dn",DRUM-Lexmark-E250X22G,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Lexmark-E250X22G&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-Lexmark-E250X22G-2.jpg,41.99,53.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",Lexmark
"Compatible Konica-Minolta 1710568-001 (1710568001) Black Laser Drum Unit","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Minolta PagePro 1300,Minolta PagePro 1300w,Minolta PagePro 1350,Minolta PagePro 1350w,Minolta PagePro 1350wn,Minolta PagePro 1380,Minolta PagePro 1380MF,Minolta PagePro 1390,Minolta PagePro 1390MF",DRUM-Minolta-1710568-001,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Minolta-1710568-001&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,,45.99,109.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",Konica-Minolta
"Compatible Konica-Minolta 4519401 Black Laser Drum Unit","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Minolta PagePro 1400w",DRUM-Minolta-4519401,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Minolta-4519401&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-Minolta-4519401-2.jpg,39.99,89.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",Konica-Minolta
"Compatible Replacement AL-100DR Laser Drum for Sharp Printer","printer ink cartridges,printer ink cartridge,laser toner cartridge,laser toner cartridges,discount cartridges,printer color cartridges,printing cartridges,discount cartridge,discount printer cartridges,discount color cartridges,discount printer color cartridge,discount printing cartridge","Sharp AL-1000,Sharp AL-1010,Sharp AL-1020,Sharp AL-1041,Sharp AL-1200,Sharp AL-1215,Sharp AL-1220,Sharp AL-1250,Sharp AL-1251,Sharp AL-1340,Sharp AL-1351,Sharp AL-1451,Sharp AL-1520,Sharp AL-1521,Sharp AL-1530CS,Sharp AL-1540CS,Sharp AL-1551,Sharp AL-1551CS,Sharp AL-1631,Sharp AL-1641,Sharp AL-1641CS,Sharp AL-1642CS,Sharp AL-1651,Sharp AL-1651CS,Sharp AL-1655,Sharp AL-1655CS,Sharp AL-1661,Sharp AL-1661CS,Sharp AL-2030,Sharp AL-2040CS,Sharp AL-2050CS",DRUM-Sharp-AL-100DR,http://www.comboink.com/ProductDetails.asp?ProductCode=DRUM-Sharp-AL-100DR&click=360&utm_source=commisonjunction&utm_medium=affiliates,YES,http://www.comboink.com/v/vspfiles/photos/DRUM-Sharp-AL-100DR-2.jpg,79.99,129.99,Free shipping for orders over $50, ,YES,New,1 Year Warranty,3.99,"Drum Unit",Sharp
